1616583633.287340,32.831187,34.966889
1616583633.343969,32.831186,34.966892
1616583633.391887,32.831185,34.966895
1616583633.437175,32.831184,34.966898
1616583633.489071,32.831184,34.966901
1616583633.537358,32.831183,34.966905
1616583633.587594,32.831183,34.966908
1616583633.637760,32.831183,34.966911
